index,sequence_id,frame_id,name,cx,cy,cz,l,w,h,θ
645,000027,1616101129400,Pedestrian,33.11,-32.91,-1.36,0.8,0.85,1.63,5.21
646,000027,1616101130400,Pedestrian,31.28,-19.48,-1.44,0.93,0.8,1.68,4.71
647,000027,1616101130400,Pedestrian,-9.64,24.19,-0.7,0.77,0.77,1.73,4.74
648,000027,1616101130400,Pedestrian,-9.52,29.8,-0.73,0.9,0.77,1.8,4.74
649,000027,1616101130400,Pedestrian,33.1,-32.91,-1.38,0.8,0.82,1.63,5.14
650,000027,1616101130400,Pedestrian,-9.61,-42.12,-0.37,0.76,1.07,1.83,1.45
651,000027,1616101130400,Pedestrian,27.88,-27.02,-1.32,0.77,0.77,1.6,3.17
652,000027,1616101131401,Pedestrian,30.51,-20.88,-1.49,0.88,0.87,1.69,3.28
653,000027,1616101131401,Pedestrian,26.91,-27.63,-1.49,0.77,0.77,1.66,2.95
654,000027,1616101131401,Pedestrian,-9.69,22.73,-0.72,0.8,0.76,1.78,4.73
655,000027,1616101131401,Pedestrian,33.09,-32.93,-1.38,0.82,0.88,1.66,5.04
656,000027,1616101131401,Pedestrian,-9.81,28.47,-0.59,0.77,0.95,1.7,4.72
657,000027,1616101131401,Pedestrian,36.51,-57.47,-1.28,0.79,0.8,1.67,2.32
658,000027,1616101132399,Pedestrian,-9.69,21.14,-0.66,0.75,0.79,1.72,4.75
659,000027,1616101132399,Pedestrian,29.59,-22.12,-1.48,0.99,0.81,1.73,3.32
660,000027,1616101132399,Pedestrian,25.88,-28.1,-1.46,0.78,0.78,1.68,3.03
661,000027,1616101132399,Pedestrian,-9.8,27.13,-0.68,0.8,0.9,1.77,4.74
662,000027,1616101132399,Pedestrian,-9.5,41.09,-0.78,0.77,0.78,1.66,1.63
663,000027,1616101132399,Pedestrian,33.12,-32.93,-1.39,0.82,0.84,1.64,5.73
664,000027,1616101133399,Pedestrian,24.91,-28.43,-1.47,0.88,0.78,1.65,3.11
665,000027,1616101133399,Pedestrian,-9.49,19.71,-0.68,0.76,0.74,1.79,4.78
666,000027,1616101133399,Pedestrian,28.53,-23.42,-1.38,0.94,0.83,1.75,3.8
667,000027,1616101133399,Pedestrian,-9.55,25.88,-0.68,0.84,0.91,1.88,4.76
668,000027,1616101133399,Pedestrian,-9.38,39.86,-0.78,0.77,0.82,1.67,4.77
669,000027,1616101133399,Pedestrian,33.08,-32.95,-1.37,0.85,1.0,1.72,5.31
670,000027,1616101133399,Pedestrian,36.57,-57.42,-1.31,0.8,0.8,1.7,2.04
671,000027,1616101134400,Pedestrian,23.74,-28.64,-1.52,0.82,0.8,1.75,3.02
672,000027,1616101134400,Pedestrian,-9.46,18.1,-0.52,0.76,0.76,1.59,4.75
673,000027,1616101134400,Pedestrian,-9.41,24.61,-0.71,0.96,0.97,1.85,4.77
674,000027,1616101134400,Pedestrian,-9.2,38.83,-0.83,0.78,0.8,1.63,4.74
675,000027,1616101135400,Pedestrian,-9.33,16.66,-0.56,0.77,0.76,1.58,4.78
676,000027,1616101135400,Pedestrian,-9.45,23.4,-0.71,0.95,1.04,1.82,4.71
677,000027,1616101135400,Pedestrian,22.75,-28.88,-1.45,0.86,0.8,1.65,2.99
678,000027,1616101135400,Pedestrian,-9.26,37.69,-0.82,0.82,0.78,1.75,4.78
679,000027,1616101135400,Pedestrian,26.75,-25.65,-1.28,0.85,0.84,1.77,3.86
680,000027,1616101135400,Pedestrian,33.14,-32.92,-1.37,0.8,0.82,1.63,5.13
681,000027,1616101136400,Pedestrian,-9.25,15.32,-0.62,0.77,0.75,1.72,4.74
682,000027,1616101136400,Pedestrian,-9.48,22.12,-0.66,1.11,0.99,1.94,4.74
683,000027,1616101136400,Pedestrian,21.6,-28.95,-1.4,0.78,0.78,1.6,2.93
684,000027,1616101136400,Pedestrian,25.45,-26.35,-1.38,0.86,0.77,1.68,4.6
685,000027,1616101136400,Pedestrian,33.1,-32.92,-1.36,0.8,0.87,1.65,4.96
686,000027,1616101137401,Pedestrian,20.56,-28.98,-1.3,0.79,0.79,1.58,2.75
687,000027,1616101137401,Pedestrian,-9.28,13.8,-0.6,0.78,0.75,1.7,4.78
688,000027,1616101137401,Pedestrian,-9.38,20.99,-0.57,0.98,0.94,1.88,4.77
689,000027,1616101137401,Pedestrian,33.09,-32.93,-1.36,0.79,0.85,1.64,4.92
690,000027,1616101137401,Pedestrian,-5.3,64.47,1.14,0.8,0.81,1.71,1.45
691,000027,1616101138400,Pedestrian,-9.31,12.42,-0.56,0.81,0.74,1.71,4.78
692,000027,1616101138400,Pedestrian,-9.27,19.57,-0.57,0.83,0.88,1.93,4.76
693,000027,1616101138400,Pedestrian,19.4,-28.9,-1.25,0.83,0.78,1.78,2.88
694,000027,1616101138400,Pedestrian,22.24,-27.29,-1.29,0.84,0.97,1.79,3.11
695,000027,1616101138400,Pedestrian,-9.65,34.22,-0.7,0.83,0.9,1.81,4.73
696,000027,1616101138400,Pedestrian,-5.31,64.45,1.14,0.8,1.0,1.72,1.54
697,000027,1616101138400,Pedestrian,36.55,-57.46,-1.25,0.79,0.8,1.68,1.99
698,000027,1616101139399,Pedestrian,1.63,-26.09,-0.73,0.87,0.83,1.86,2.53
699,000027,1616101139399,Pedestrian,-9.26,10.91,-0.56,0.82,1.17,1.81,4.71
700,000027,1616101139399,Pedestrian,18.18,-28.75,-1.23,0.77,0.83,1.62,2.78
701,000027,1616101139399,Pedestrian,20.54,-27.12,-1.28,0.77,0.77,1.74,3.06
702,000027,1616101139399,Pedestrian,33.08,-32.94,-1.39,0.85,0.88,1.68,4.84
703,000027,1616101139399,Pedestrian,-9.71,33.1,-0.74,0.88,0.93,1.85,4.73
704,000027,1616101139399,Pedestrian,-9.38,18.46,-0.53,0.85,0.98,1.95,4.71
705,000027,1616101139399,Pedestrian,-5.29,64.46,1.12,0.81,0.81,1.72,1.45
706,000027,1616101140400,Pedestrian,18.95,-27.33,-1.22,0.82,0.81,1.7,3.04
707,000027,1616101140400,Pedestrian,-9.39,9.49,-0.61,0.76,0.74,1.67,4.7
708,000027,1616101140400,Pedestrian,-9.35,17.13,-0.57,0.84,1.07,1.92,4.73
709,000027,1616101140400,Pedestrian,17.09,-28.81,-1.22,0.79,0.96,1.72,3.05
710,000027,1616101140400,Pedestrian,0.13,-25.74,-0.64,0.78,0.89,1.78,4.73
711,000027,1616101140400,Pedestrian,33.07,-32.93,-1.36,0.8,0.85,1.64,4.8
712,000027,1616101140400,Pedestrian,-9.52,31.93,-0.75,0.8,0.83,1.6,4.78
713,000027,1616101141400,Pedestrian,17.3,-27.33,-1.18,0.84,0.81,1.64,3.16
714,000027,1616101141400,Pedestrian,-9.32,15.86,-0.54,1.02,0.94,1.9,4.73
715,000027,1616101141400,Pedestrian,-9.51,7.95,-0.52,0.93,0.75,1.75,4.75
716,000027,1616101141400,Pedestrian,-1.45,-25.47,-0.67,0.77,0.98,1.73,4.75
717,000027,1616101141400,Pedestrian,-9.36,30.99,-0.78,0.8,0.84,1.58,4.74
718,000027,1616101142399,Pedestrian,-3.03,-25.51,-0.72,0.8,0.86,1.81,4.23
719,000027,1616101142399,Pedestrian,-9.42,6.59,-0.51,0.9,0.74,1.78,4.69
720,000027,1616101142399,Pedestrian,-9.2,14.56,-0.53,1.04,0.96,1.83,4.73
721,000027,1616101142399,Pedestrian,15.85,-27.37,-1.18,0.87,0.78,1.65,4.9
722,000027,1616101142399,Pedestrian,-8.94,29.8,-0.84,0.9,0.97,1.66,4.75
723,000027,1616101142399,Pedestrian,33.12,-32.95,-1.35,0.81,0.92,1.65,4.76
724,000027,1616101143399,Pedestrian,-9.47,5.12,-0.5,0.84,0.72,1.68,4.71
725,000027,1616101143399,Pedestrian,-9.19,13.24,-0.52,1.07,0.99,1.93,4.75
726,000027,1616101143399,Pedestrian,-4.53,-25.53,-0.71,0.93,0.94,1.81,4.36
727,000027,1616101143399,Pedestrian,-8.82,28.68,-0.87,0.86,0.93,1.73,4.73
728,000027,1616101143399,Pedestrian,33.11,-32.92,-1.36,0.81,0.87,1.65,5.0
729,000027,1616101143399,Pedestrian,-5.29,64.46,1.12,0.8,0.81,1.72,1.48
730,000027,1616101144400,Pedestrian,-9.45,3.58,-0.48,0.93,0.7,1.75,4.73
731,000027,1616101144400,Pedestrian,-9.3,11.97,-0.47,1.1,1.03,1.98,4.73
732,000027,1616101144400,Pedestrian,-6.14,-25.71,-0.67,0.98,1.04,1.8,4.23
733,000027,1616101144400,Pedestrian,-8.89,27.4,-0.83,0.76,0.75,1.73,4.71
734,000027,1616101144400,Pedestrian,33.08,-32.95,-1.39,0.81,0.89,1.65,4.87
735,000027,1616101145399,Pedestrian,-9.48,2.12,-0.45,0.94,0.7,1.72,4.74
736,000027,1616101145399,Pedestrian,-9.29,10.66,-0.46,0.91,0.96,1.87,4.72
737,000027,1616101145399,Pedestrian,-9.29,26.28,-0.7,0.85,0.76,1.75,4.77
738,000027,1616101145399,Pedestrian,33.1,-32.93,-1.33,0.82,0.94,1.68,4.87
739,000027,1616101146400,Pedestrian,-9.48,0.71,-0.46,0.89,0.72,1.67,4.69
740,000027,1616101146400,Pedestrian,-8.74,-24.26,-0.57,0.82,0.8,1.8,3.56
741,000027,1616101146400,Pedestrian,-9.3,9.18,-0.42,0.8,0.77,1.89,4.73
742,000027,1616101146400,Pedestrian,-9.47,25.35,-0.69,0.96,0.87,1.86,4.74
743,000027,1616101146400,Pedestrian,33.12,-32.93,-1.36,0.8,0.83,1.62,5.38
744,000027,1616101147401,Pedestrian,-9.44,-0.8,-0.45,0.85,0.73,1.68,4.69
745,000027,1616101147401,Pedestrian,-9.47,24.23,-0.67,0.91,1.02,1.81,4.71
746,000027,1616101147401,Pedestrian,-9.5,7.9,-0.43,0.84,1.04,1.91,4.72
747,000027,1616101147401,Pedestrian,-9.63,-23.09,-0.51,1.0,0.89,1.89,1.59
748,000027,1616101147401,Pedestrian,33.12,-32.91,-1.35,0.82,0.91,1.65,5.0
749,000027,1616101148400,Pedestrian,-9.4,-2.23,-0.43,0.91,0.71,1.66,4.68
750,000027,1616101148400,Pedestrian,-9.42,6.64,-0.45,1.06,0.98,1.89,4.73
751,000027,1616101148400,Pedestrian,-9.99,-21.77,-0.5,1.16,1.02,1.88,1.53
752,000027,1616101148400,Pedestrian,-9.24,23.17,-0.71,1.02,1.07,1.93,4.73
753,000027,1616101148400,Pedestrian,-8.53,63.01,-0.9,0.8,0.81,1.76,1.51
754,000027,1616101148400,Pedestrian,33.15,-32.92,-1.34,0.82,0.82,1.61,5.49
755,000027,1616101149399,Pedestrian,-9.48,-3.63,-0.45,0.91,0.71,1.69,4.68
756,000027,1616101149399,Pedestrian,-9.36,5.36,-0.46,1.06,0.89,1.84,4.72
757,000027,1616101149399,Pedestrian,-9.1,22.11,-0.69,0.98,1.0,1.79,4.76
758,000027,1616101149399,Pedestrian,-8.29,59.57,-0.98,0.92,0.97,1.93,1.6
759,000027,1616101149399,Pedestrian,-9.86,-20.33,-0.47,0.88,0.77,1.77,1.44
760,000027,1616101149399,Pedestrian,33.14,-32.97,-1.44,0.88,0.89,1.73,4.81
761,000027,1616101149399,Pedestrian,-6.82,58.31,-1.16,0.85,1.12,1.74,1.63
762,000027,1616101149399,Pedestrian,36.49,-57.44,-1.28,0.79,0.79,1.66,1.98
763,000027,1616101150400,Pedestrian,-9.97,-18.98,-0.31,0.84,0.76,1.7,1.48
764,000027,1616101150400,Pedestrian,-9.41,4.08,-0.43,1.25,0.84,1.76,4.7
765,000027,1616101150400,Pedestrian,-9.65,-5.1,-0.45,0.91,0.7,1.78,4.64
766,000027,1616101150400,Pedestrian,-9.09,20.95,-0.64,0.87,1.0,1.81,4.74
767,000027,1616101150400,Pedestrian,2.33,-27.12,-0.78,0.83,0.8,1.9,4.58
768,000027,1616101150400,Pedestrian,-6.51,52.45,-1.1,0.78,1.02,1.73,4.76
769,000027,1616101150400,Pedestrian,33.15,-32.96,-1.39,0.86,0.93,1.75,4.71
770,000027,1616101150400,Pedestrian,-8.1,56.17,-0.88,0.95,0.97,1.78,4.81
771,000027,1616101150400,Pedestrian,36.52,-57.46,-1.31,0.79,0.8,1.67,2.14
772,000027,1616101151400,Pedestrian,-9.73,-6.62,-0.4,0.96,0.7,1.73,4.72
773,000027,1616101151400,Pedestrian,-9.52,2.73,-0.47,1.07,0.82,1.84,4.73
774,000027,1616101151400,Pedestrian,-9.04,19.75,-0.68,0.94,0.89,1.8,4.74
775,000027,1616101151400,Pedestrian,-6.21,46.68,-0.91,0.81,1.02,1.81,4.74
776,000027,1616101151400,Pedestrian,33.17,-32.94,-1.38,0.8,0.91,1.67,1.48
777,000027,1616101151400,Pedestrian,-7.93,52.6,-0.92,0.79,0.81,1.65,1.56
778,000027,1616101152399,Pedestrian,-9.75,-8.25,-0.4,0.92,0.75,1.79,4.64
779,000027,1616101152399,Pedestrian,-9.87,-16.59,-0.3,1.0,0.96,1.85,1.52
780,000027,1616101152399,Pedestrian,-9.63,1.47,-0.42,1.23,0.81,1.81,4.79
781,000027,1616101152399,Pedestrian,-8.99,18.59,-0.62,0.95,0.76,1.7,4.73
782,000027,1616101152399,Pedestrian,33.11,-32.92,-1.41,0.84,1.02,1.77,5.12
783,000027,1616101152399,Pedestrian,-19.45,-22.9,-0.01,0.78,0.79,1.68,3.02
784,000027,1616101153399,Pedestrian,-9.82,-9.73,-0.42,0.83,0.75,1.75,4.64
785,000027,1616101153399,Pedestrian,-9.82,-15.38,-0.43,1.01,1.09,1.75,1.51
786,000027,1616101153399,Pedestrian,-9.17,17.44,-0.59,0.89,1.12,1.82,4.75
787,000027,1616101153399,Pedestrian,-9.53,0.22,-0.43,0.82,0.87,1.63,1.55
788,000027,1616101153399,Pedestrian,-6.97,45.84,-0.87,0.83,0.87,1.69,1.6
789,000027,1616101153399,Pedestrian,2.6,-27.31,-0.74,0.78,0.88,1.68,3.0
790,000027,1616101153399,Pedestrian,-2.48,-27.3,-0.53,0.9,0.76,1.75,3.49
791,000027,1616101153399,Pedestrian,-5.31,64.48,1.14,0.8,0.81,1.71,1.47
792,000027,1616101154400,Pedestrian,-9.69,-13.92,-0.41,1.05,0.97,1.76,1.49
793,000027,1616101154400,Pedestrian,1.44,-26.98,-0.71,0.77,0.77,1.62,2.78
794,000027,1616101154400,Pedestrian,-10.1,-11.23,-0.38,0.96,0.75,1.76,4.61
795,000027,1616101154400,Pedestrian,-9.38,-1.14,-0.38,1.01,0.88,1.84,4.74
796,000027,1616101154400,Pedestrian,-9.22,16.4,-0.61,1.1,0.95,1.8,4.76
797,000027,1616101154400,Pedestrian,-3.85,-27.4,-0.68,1.0,0.83,2.17,3.31
798,000027,1616101154400,Pedestrian,33.13,-32.96,-1.32,0.82,1.0,1.74,4.79
799,000027,1616101154400,Pedestrian,-6.65,42.33,-0.75,0.87,0.89,1.65,1.59
800,000027,1616101155400,Pedestrian,-9.38,-2.18,-0.42,1.12,0.87,1.87,4.7
801,000027,1616101155400,Pedestrian,-9.46,-12.49,-0.42,1.24,0.91,1.81,1.56
802,000027,1616101155400,Pedestrian,-5.33,-27.49,-0.86,1.11,0.8,2.1,3.26
803,000027,1616101155400,Pedestrian,-9.08,15.53,-0.57,0.91,0.96,1.86,4.73
804,000027,1616101155400,Pedestrian,-10.55,-12.57,-0.44,0.89,0.75,1.74,4.62
805,000027,1616101155400,Pedestrian,-6.66,39.01,-0.63,1.09,1.04,1.75,1.6
806,000027,1616101155400,Pedestrian,-8.13,71.81,-0.78,0.9,0.89,1.73,4.73
807,000027,1616101155400,Pedestrian,-10.32,33.01,-1.34,0.76,0.77,1.63,1.59
808,000027,1616101156400,Pedestrian,-8.95,15.13,-0.44,0.96,0.97,1.84,4.72
809,000027,1616101156400,Pedestrian,-10.71,-13.47,-0.55,0.82,0.75,1.74,4.62
810,000027,1616101156400,Pedestrian,-9.3,-10.26,-0.53,1.08,0.94,1.81,1.5
811,000027,1616101156400,Pedestrian,-9.54,-2.8,-0.49,1.01,0.81,1.77,4.68
812,000027,1616101156400,Pedestrian,-6.79,-27.1,-0.7,0.78,0.85,1.63,4.47
813,000027,1616101156400,Pedestrian,-6.66,36.34,-0.44,0.99,1.04,1.85,4.76
814,000027,1616101156400,Pedestrian,-7.73,65.77,-0.22,0.83,0.95,1.7,4.7
815,000027,1616101157401,Pedestrian,-8.89,14.84,-0.31,1.03,0.96,1.76,4.75
816,000027,1616101157401,Pedestrian,-9.76,-3.1,-0.46,1.06,0.96,1.8,4.69
817,000027,1616101157401,Pedestrian,-10.88,-14.07,-0.61,0.81,0.74,1.72,4.62
818,000027,1616101157401,Pedestrian,-9.28,-7.88,-0.53,1.03,0.92,1.86,1.5
819,000027,1616101157401,Pedestrian,-6.67,33.77,-0.21,0.98,1.0,1.86,4.76
820,000027,1616101157401,Pedestrian,-7.94,-26.51,-0.85,0.78,0.78,1.64,3.51
821,000027,1616101157401,Pedestrian,33.16,-31.01,-1.75,0.84,1.0,1.65,1.56
822,000027,1616101158400,Truck,46.9,-48.72,-3.14,4.88,2.06,2.01,6.22
823,000027,1616101158400,Pedestrian,-8.96,14.22,-0.35,1.02,0.99,1.81,4.75
824,000027,1616101158400,Pedestrian,-9.91,-3.84,-0.43,1.09,0.77,1.69,4.68
825,000027,1616101158400,Pedestrian,-9.33,-6.04,-0.5,1.08,0.91,1.73,1.51
826,000027,1616101158400,Pedestrian,-6.67,30.66,-0.21,1.05,1.08,1.75,4.73
827,000027,1616101158400,Pedestrian,-11.14,-15.12,-0.58,0.87,0.74,1.75,4.61
828,000027,1616101158400,Pedestrian,-8.91,-26.89,-0.87,0.78,0.95,1.83,4.59
829,000027,1616101158400,Pedestrian,-7.31,54.01,-0.23,0.85,0.99,1.71,4.73
830,000027,1616101159399,Truck,14.91,-65.25,-2.1,4.83,1.9,1.82,1.66
831,000027,1616101159399,Pedestrian,-9.05,13.42,-0.26,1.15,0.98,1.86,4.7
832,000027,1616101159399,Pedestrian,-3.94,-23.87,-1.15,0.82,0.79,1.83,3.03
833,000027,1616101159399,Pedestrian,-9.29,-4.39,-0.47,1.02,0.99,1.79,1.52
834,000027,1616101159399,Pedestrian,-10.01,-4.46,-0.41,1.17,0.81,1.73,1.53
835,000027,1616101159399,Pedestrian,-11.35,-16.34,-0.58,0.76,0.74,1.78,4.56
836,000027,1616101159399,Pedestrian,-6.92,48.12,-0.15,0.87,1.2,1.72,4.73
837,000027,1616101159399,Pedestrian,33.02,-30.33,-1.87,0.82,0.83,1.78,5.35
838,000027,1616101159399,Pedestrian,-9.15,-27.72,-0.81,0.87,0.97,1.79,4.54
839,000027,1616101159399,Pedestrian,-10.74,-5.15,-0.57,0.76,0.76,1.59,1.56
840,000027,1616101160400,Pedestrian,-5.05,-23.52,-1.16,0.8,0.78,1.79,2.76
841,000027,1616101160400,Pedestrian,-9.17,12.36,-0.27,0.9,0.85,1.88,4.73
842,000027,1616101160400,Pedestrian,-11.52,-17.87,-0.61,0.88,0.74,1.79,4.55
843,000027,1616101160400,Pedestrian,-9.4,-3.05,-0.52,1.15,0.87,1.86,1.52
844,000027,1616101160400,Pedestrian,-9.5,-6.04,-0.44,0.87,0.79,1.79,4.63
845,000027,1616101160400,Pedestrian,32.46,-31.1,-1.89,0.86,0.99,1.67,5.03
846,000027,1616101160400,Pedestrian,2.11,-14.62,-1.09,0.8,0.79,1.65,0.72
847,000027,1616101160400,Pedestrian,-9.4,-29.24,-0.95,0.79,0.8,1.7,4.69
848,000027,1616101161400,Pedestrian,-9.62,-7.27,-0.5,1.05,0.98,1.84,4.58
849,000027,1616101161400,Pedestrian,-9.33,11.46,-0.32,0.88,0.87,1.79,4.77
850,000027,1616101161400,Pedestrian,-9.54,-1.58,-0.49,1.12,0.91,1.82,1.49
851,000027,1616101161400,Pedestrian,-6.04,-23.02,-1.03,0.77,0.76,1.65,3.01
852,000027,1616101161400,Pedestrian,-9.51,-30.54,-0.83,0.86,0.95,1.71,4.56
853,000027,1616101161400,Pedestrian,-11.79,-19.01,-0.93,0.76,0.76,1.61,4.96
854,000027,1616101161400,Pedestrian,32.06,-32.2,-1.9,1.09,1.24,1.67,5.16
855,000027,1616101162399,Pedestrian,-9.39,-0.12,-0.39,1.09,0.87,1.78,1.51
856,000027,1616101162399,Pedestrian,-9.73,-8.52,-0.48,0.9,1.0,1.96,4.66
857,000027,1616101162399,Pedestrian,-9.2,10.4,-0.32,1.02,0.91,1.81,4.75
858,000027,1616101162399,Pedestrian,-7.03,-22.65,-0.99,0.78,0.76,1.61,4.42
859,000027,1616101162399,Pedestrian,-9.47,-31.92,-0.94,0.81,0.82,1.71,4.67
860,000027,1616101163398,Pedestrian,-9.19,1.86,-0.43,1.06,0.77,1.78,1.54
861,000027,1616101163398,Pedestrian,-9.07,9.88,-0.37,1.01,0.9,1.75,4.72
862,000027,1616101163398,Pedestrian,-9.78,-9.13,-0.53,1.08,0.97,1.82,4.65
863,000027,1616101163398,Pedestrian,-11.72,-21.65,-0.87,0.68,0.73,1.76,4.65
864,000027,1616101163398,Pedestrian,-9.65,-32.74,-0.95,0.8,0.8,1.75,4.56
865,000027,1616101164400,Pedestrian,-8.95,10.12,-0.44,1.01,0.86,1.79,4.76
866,000027,1616101164400,Pedestrian,-11.85,-21.79,-0.77,0.85,0.9,1.71,4.57
867,000027,1616101164400,Pedestrian,-8.9,-19.81,-0.9,0.78,0.84,1.7,2.02
868,000027,1616101164400,Pedestrian,-9.58,-32.97,-0.86,0.79,0.99,1.8,4.56
869,000027,1616101164400,Pedestrian,-9.33,4.55,-0.45,0.91,0.94,1.8,1.73
870,000027,1616101164400,Pedestrian,-9.88,-9.08,-0.48,1.03,0.92,1.74,4.64
871,000027,1616101165400,Pedestrian,-9.45,-16.47,-0.85,0.77,0.79,1.76,1.55
872,000027,1616101165400,Pedestrian,-10.01,-7.82,-0.51,0.95,0.98,1.96,4.59
873,000027,1616101165400,Pedestrian,-9.55,-31.92,-0.9,0.84,1.04,1.89,4.51
874,000027,1616101165400,Pedestrian,-9.45,8.45,-0.45,0.77,0.98,1.74,1.59
875,000027,1616101165400,Pedestrian,-11.78,-21.0,-0.73,0.83,0.78,1.77,4.33
876,000027,1616101165400,Pedestrian,-6.93,11.0,-0.41,0.77,0.77,1.65,1.53
877,000027,1616101165400,Pedestrian,-8.96,11.67,-0.49,0.77,0.77,1.67,1.56
878,000027,1616101166400,Pedestrian,-11.63,-18.6,-0.85,0.9,0.74,1.77,4.61
879,000027,1616101166400,Pedestrian,-9.56,-11.62,-0.93,0.8,0.74,1.77,1.56
880,000027,1616101166400,Pedestrian,-10.21,-5.38,-0.54,1.02,1.0,1.93,4.64
881,000027,1616101166400,Pedestrian,-9.28,-29.54,-1.12,0.87,0.91,1.97,4.51
882,000027,1616101166400,Pedestrian,-9.6,13.64,-0.41,0.98,0.85,1.83,1.64
883,000027,1616101166400,Pedestrian,-8.95,14.62,-0.33,0.78,0.78,1.65,4.65
884,000027,1616101167399,Pedestrian,-11.77,-14.91,-0.61,0.84,0.73,1.76,4.82
885,000027,1616101167399,Pedestrian,-9.41,-25.79,-0.84,0.81,0.96,1.99,4.67
886,000027,1616101167399,Pedestrian,-10.51,-1.42,-0.46,0.91,0.91,1.89,4.49
887,000027,1616101167399,Pedestrian,-8.98,18.81,-0.32,0.77,0.84,1.68,1.87
888,000027,1616101167399,Pedestrian,-9.66,20.3,-0.44,0.77,0.91,1.76,1.64
889,000027,1616101167399,Pedestrian,32.88,-63.83,-1.77,0.8,0.88,1.85,1.67
890,000027,1616101167399,Pedestrian,-11.39,48.27,-1.05,0.88,0.9,1.65,1.62
891,000027,1616101167399,Pedestrian,-9.75,-5.29,-0.64,0.77,0.77,1.64,0.71
892,000027,1616101168400,Pedestrian,-10.27,-20.49,-1.01,1.08,0.85,1.91,4.73
893,000027,1616101168400,Pedestrian,-12.2,-9.57,-0.66,0.91,0.71,1.72,4.58
894,000027,1616101168400,Pedestrian,30.91,-20.97,-1.82,1.03,1.15,1.86,4.8
895,000027,1616101168400,Pedestrian,-10.9,4.08,-0.42,0.82,0.76,1.65,4.56
896,000027,1616101168400,Pedestrian,-8.98,28.5,-0.13,0.76,0.76,1.62,1.6
897,000027,1616101168400,Pedestrian,-8.75,24.7,-0.21,0.85,0.76,1.67,4.74
898,000027,1616101168400,Pedestrian,30.91,-57.12,-2.34,0.79,0.79,1.69,1.55
899,000027,1616101168400,Pedestrian,-6.39,16.36,-0.33,0.92,0.89,1.62,4.72
900,000027,1616101169399,Pedestrian,-10.24,-14.11,-1.13,1.07,0.85,1.67,4.61
901,000027,1616101169399,Pedestrian,-12.15,-3.26,-0.86,0.82,0.74,1.7,4.71
902,000027,1616101169399,Pedestrian,-11.24,10.8,-0.48,0.83,0.92,1.63,4.7
903,000027,1616101169399,Pedestrian,30.89,-14.08,-1.22,1.16,1.12,2.01,4.91
904,000027,1616101169399,Pedestrian,-9.16,31.81,-0.43,0.76,0.8,1.7,4.76
905,000027,1616101169399,Pedestrian,31.32,-47.87,-1.33,0.81,0.93,1.69,0.94
906,000027,1616101169399,Pedestrian,-9.24,37.84,-0.21,0.82,0.78,1.67,1.61
907,000027,1616101169399,Pedestrian,28.71,-74.61,-1.92,0.8,0.81,1.71,1.57
908,000027,1616101170400,Pedestrian,-11.96,4.19,-0.83,0.8,0.73,1.67,4.74
909,000027,1616101170400,Pedestrian,30.76,-5.98,-0.96,0.95,0.96,1.93,4.78
910,000027,1616101170400,Pedestrian,-10.16,-6.94,-0.89,1.06,0.96,1.76,4.62
911,000027,1616101170400,Pedestrian,-11.47,18.48,-0.63,0.91,0.95,1.79,4.64
912,000027,1616101170400,Pedestrian,-9.99,21.79,-0.87,0.78,0.72,1.73,1.54
913,000027,1616101170400,Pedestrian,-9.43,39.68,-0.56,0.82,0.83,1.63,4.73
914,000027,1616101171399,Pedestrian,-11.45,27.78,-0.91,0.85,0.95,1.78,1.62
915,000027,1616101171399,Pedestrian,30.56,3.03,-0.79,1.08,1.08,1.92,5.96
916,000027,1616101171399,Pedestrian,31.62,-25.98,-0.73,0.8,0.9,1.65,1.6
917,000027,1616101171399,Pedestrian,-10.11,2.16,-0.69,0.97,0.84,1.7,1.64
918,000027,1616101171399,Pedestrian,-8.09,25.87,-0.89,1.22,1.09,1.71,1.5
919,000027,1616101171399,Pedestrian,-11.87,13.0,-0.88,0.77,0.77,1.64,1.77
920,000027,1616101172400,Pedestrian,-10.05,12.62,-0.49,0.96,0.95,1.77,4.76
921,000027,1616101172400,Pedestrian,31.67,-13.1,-1.02,0.87,0.83,1.73,1.62
922,000027,1616101172400,Pedestrian,-11.83,23.28,-0.56,0.81,0.79,1.71,4.76
923,000027,1616101172400,Pedestrian,30.15,13.73,-0.92,0.88,1.14,1.86,0.25
924,000027,1616101172400,Pedestrian,-10.13,45.98,-0.61,0.78,0.78,1.68,1.65
925,000027,1616101173401,Pedestrian,-11.81,34.17,-0.5,0.78,0.79,1.77,4.84
926,000027,1616101173401,Pedestrian,-10.02,23.9,-0.36,0.82,0.81,1.71,4.71
927,000027,1616101173401,Pedestrian,29.45,25.31,-0.96,0.99,1.08,1.93,4.5
928,000027,1616101173401,Pedestrian,29.07,-5.91,-1.5,0.78,0.78,1.67,4.8
929,000027,1616101173401,Pedestrian,-11.08,49.91,-0.3,0.79,0.79,1.69,1.86
930,000027,1616101174400,Pedestrian,-9.87,36.41,-0.31,0.91,0.89,1.66,1.52
931,000027,1616101174400,Pedestrian,29.19,7.71,-0.9,0.79,0.78,1.64,1.33
932,000027,1616101174400,Pedestrian,-11.45,46.6,-0.24,0.79,0.79,1.64,4.69
933,000027,1616101174400,Pedestrian,-9.34,51.49,-0.18,0.8,0.79,1.67,4.65
